"member_i","religion_i","member_j","religion_j","similarity"
"Donald M. Payne","Protestant","Gregory W. Meeks","Protestant",1
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Gregory W. Meeks","Protestant",0
"Steven R. Rothman","Jewish","Jerrold Nadler","Jewish",1
"Steven R. Rothman","Jewish","Jerrold Nadler","Jewish",1
"Steven R. Rothman","Jewish","Jerrold Nadler","Jewish",1
"Steven R. Rothman","Jewish","Jerrold Nadler","Jewish",1
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Jon Runyan","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Albio Sires","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Christopher H. Smith","Catholic","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Jerrold Nadler","Jewish",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Bill  Owens","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Martin Heinrich","Protestant","Charles B. Rangel","Catholic",0
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Charles B. Rangel","Catholic",1
"Ben Ray Lujan","Catholic","Tom Reed","Catholic",1
"Ben Ray Lujan","Catholic","Tom Reed","Catholic",1
"Ben Ray Lujan","Catholic","Tom Reed","Catholic",1
"Ben Ray Lujan","Catholic","Tom Reed","Catholic",1
"Ben Ray Lujan","Catholic","Tom Reed","Catholic",1
"Ben Ray Lujan","Catholic","Tom Reed","Catholic",1
"Ben Ray Lujan","Catholic","Tom Reed","Catholic",1
"Ben Ray Lujan","Catholic","Tom Reed","Catholic",1
"Ben Ray Lujan","Catholic","Tom Reed","Catholic",1
"Ben Ray Lujan","Catholic","Jose E. Serrano","Catholic",1
"Ben Ray Lujan","Catholic","Jose E. Serrano","Catholic",1
"Ben Ray Lujan","Catholic","Jose E. Serrano","Catholic",1
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Jose E. Serrano","Catholic",0
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Louise M. Slaughter","Protestant",1
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Steve Pearce","Protestant","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
"Gary L. Ackerman","Jewish","Paul Tonko","Catholic",0
